TokenID,Species,Equipment,Realm,Curse,Name,Story,Rarity,Synergy,SpeciesID,ItemID,BackgroundID,EffectID,OriginalEffectID
6238,Dragon,Shoulder,Corruption,Seizure,"Corrupted Ancient Wyrm #6238","Where reality breaks, this terror hoards cursed treasures causing reality to convulse.",Epic,"",4,8,3,0,0
6239,Succubus,Torch,Shadow,Blizzard,"Soul Temptress #6239","In shadow's reach, the temptress ensnares souls as frozen winds tear reality.",Common,"",8,4,9,7,7
6240,Demon,Sword,Void,Bats,"Void Hell Blade #6240","At existence's edge, this fiend wields torment commanding nightborn servants.",Common,"",3,1,5,4,4
6241,Succubus,Shoulder,Bloodmoon,Mind Blast,"Crimson Soul Temptress #6241","Under the crimson gaze, the temptress ensnares souls its screams shatter sanity.",Common,"",8,8,0,1,1
6242,Frankenstein,Torch,Inferno,Burning,"Eternal Flame","Fire that burns without fuel, consuming reality itself.",Rare,"Eternal Flame",2,4,6,8,8
6243,Mummy,Sword,Decay,Poisoning,"Desert Warrior #6243","In rotting wastelands, the desert warrior stands eternal leaving toxic death behind.",Uncommon,"",7,1,2,5,5
6244,Goblin,Shoulder,Frost,Confusion,"Frozen Shadow Gremlin #6244","In frozen wastes, the goblin plots mischief spreading fractured chaos.",Rare,"",1,8,7,2,2
6245,Vampire,Torch,Corruption,Brain Wash,"Corrupted Eternal Hunter #6245","Where reality breaks, this nightwalker hunts eternally enslaving minds with madness.",Epic,"",6,4,3,9,9
6246,Werewolf,Sword,Shadow,Lightning,"Moon Stalker #6246","In shadow's reach, the beast stalks with primal fury beneath electric fury.",Legendary,"",0,1,9,6,6
6247,Zombie,Shoulder,Venom,Meteor,"Shambling Dead #6247","In toxic mists, this corpse shambles onward while heavens rain destruction.",Common,"",5,8,4,3,3
6248,Werewolf,Wine,Bloodmoon,Seizure,"Crimson Moon Stalker #6248","Under the crimson gaze, the beast stalks with primal fury causing reality to convulse.",Common,"",0,5,0,0,0
6249,Dragon,Sword,Inferno,Blizzard,"Infernal Wyrm Knight #6249","Within eternal flames, the drake wields dragonfire steel as frozen winds tear reality.",Common,"",4,1,6,7,7
6250,Skeleton,Shoulder,Abyss,Bats,"Hollow One #6250","From the endless void, ancient bones clutch their relics commanding nightborn servants.",Uncommon,"",9,8,1,4,4
6251,Demon,Wine,Frost,Mind Blast,"Frozen Fiend Lord #6251","In frozen wastes, the infernal lord reigns its screams shatter sanity.",Uncommon,"",3,5,7,1,1
6252,Succubus,Sword,Corruption,Burning,"Corrupted Soul Temptress #6252","Where reality breaks, the temptress ensnares souls while flames consume endlessly.",Rare,"",8,1,3,8,8
6253,Frankenstein,Arm,Ragnarok,Poisoning,"The Collector","The shoulder armor is actually a collection of harvested arms, still twitching with unnatural life.",Legendary,"The Collector",2,8,8,5,5
6254,Mummy,Wine,Venom,Confusion,"Ancient Guard #6254","In toxic mists, this guardian endures eternally spreading fractured chaos.",Common,"",7,5,4,2,2
6255,Frankenstein,Sword,Bloodmoon,Brain Wash,"Crimson Stitched Horror #6255","Under the crimson gaze, this creation defies nature enslaving minds with madness.",Common,"",2,1,0,9,9
6256,Vampire,Shoulder,Void,Lightning,"Void Eternal Hunter #6256","At existence's edge, this nightwalker hunts eternally beneath electric fury.",Common,"",6,8,5,6,6
6257,Goblin,Wine,Abyss,Meteor,"Shadow Gremlin #6257","From the endless void, the goblin plots mischief while heavens rain destruction.",Uncommon,"",1,5,1,3,3
6258,Zombie,Shield,Frost,Seizure,"Frozen Shambling Dead #6258","In frozen wastes, this corpse shambles onward causing reality to convulse.",Uncommon,"",5,2,7,0,0
6259,Werewolf,Shoulder,Decay,Blizzard,"Beast Warrior #6259","In rotting wastelands, the beast stalks with primal fury as frozen winds tear reality.",Uncommon,"",0,8,2,7,7
6260,Dragon,Wine,Ragnarok,Bats,"Last Ancient Wyrm #6260","As the world ends, this terror hoards cursed treasures commanding nightborn servants.",Rare,"",4,5,8,4,4
6261,Skeleton,Shield,Venom,Mind Blast,"Undead Sentinel #6261","In toxic mists, the undead sentinel stands watch its screams shatter sanity.",Epic,"",9,2,4,1,1
6262,Demon,Shoulder,Shadow,Burning,"Fiend Lord #6262","In shadow's reach, the infernal lord reigns while flames consume endlessly.",Common,"",3,8,9,8,8
6263,Succubus,Wine,Void,Poisoning,"Void Desire Maiden #6263","At existence's edge, the temptress ensnares souls leaving toxic death behind.",Common,"",8,5,5,5,5
6264,Demon,Shield,Abyss,Confusion,"Fiend Lord #6264","From the endless void, the infernal lord reigns spreading fractured chaos.",Common,"",3,2,1,2,2
6265,Mummy,Shoulder,Inferno,Brain Wash,"Infernal Ancient Guard #6265","Within eternal flames, this guardian endures eternally enslaving minds with madness.",Uncommon,"",7,8,6,9,9
6266,Frankenstein,Wine,Decay,Lightning,"Stitched Horror #6266","In rotting wastelands, this creation defies nature beneath electric fury.",Uncommon,"",2,5,2,6,6
6267,Vampire,Shield,Ragnarok,Meteor,"Apocalypse Rain","The sky falls, bringing the end of all things.",Epic,"Apocalypse Rain",6,2,8,3,3
6268,Goblin,Amulet,Corruption,Seizure,"Corrupted Shadow Gremlin #6268","Where reality breaks, the goblin plots mischief causing reality to convulse.",Rare,"",1,9,3,0,0
6269,Zombie,Wine,Shadow,Blizzard,"Shambling Dead #6269","In shadow's reach, this corpse shambles onward as frozen winds tear reality.",Legendary,"",5,5,9,7,7
6270,Werewolf,Shield,Void,Bats,"Void Moon Stalker #6270","At existence's edge, the beast stalks with primal fury commanding nightborn servants.",Common,"",0,2,5,4,4
6271,Zombie,Amulet,Bloodmoon,Mind Blast,"Crimson Cursed Corpse #6271","Under the crimson gaze, the cursed corpse shambles onward its screams shatter sanity.",Common,"",5,9,0,1,1
6272,Skeleton,Wine,Inferno,Burning,"Eternal Flame","Fire that burns without fuel, consuming reality itself.",Uncommon,"Eternal Flame",9,5,6,8,8
6273,Dragon,Shield,Decay,Poisoning,"Scale Guardian #6273","In rotting wastelands, this terror hoards cursed treasures leaving toxic death behind.",Uncommon,"",4,2,2,5,5
6274,Succubus,Amulet,Frost,Confusion,"Frozen Soul Temptress #6274","In frozen wastes, the temptress ensnares souls spreading fractured chaos.",Uncommon,"",8,9,7,2,2
6275,Demon,Wine,Corruption,Brain Wash,"Corrupted Fiend Lord #6275","Where reality breaks, the infernal lord reigns enslaving minds with madness.",Rare,"",3,5,3,9,9
6276,Mummy,Shield,Shadow,Lightning,"Ancient Guard #6276","In shadow's reach, this guardian endures eternally beneath electric fury.",Epic,"",7,2,9,6,6
6277,Frankenstein,Amulet,Venom,Meteor,"Stitched Horror #6277","In toxic mists, this creation defies nature while heavens rain destruction.",Common,"",2,9,4,3,3
6278,Mummy,Scythe,Bloodmoon,Seizure,"Crimson Ancient Guard #6278","Under the crimson gaze, this guardian endures eternally causing reality to convulse.",Common,"",7,6,0,0,0
6279,Goblin,Shield,Inferno,Blizzard,"Infernal Tribal Guard #6279","Within eternal flames, the goblin plots mischief as frozen winds tear reality.",Common,"",1,2,6,7,7
6280,Vampire,Amulet,Abyss,Bats,"Eternal Hunter #6280","From the endless void, this nightwalker hunts eternally commanding nightborn servants.",Uncommon,"",6,9,1,4,4
6281,Werewolf,Scythe,Frost,Mind Blast,"Frozen Moon Stalker #6281","In frozen wastes, the beast stalks with primal fury its screams shatter sanity.",Uncommon,"",0,6,7,1,1
6282,Zombie,Shield,Corruption,Burning,"Corrupted Shambling Dead #6282","Where reality breaks, this corpse shambles onward while flames consume endlessly.",Uncommon,"",5,2,3,8,8
6283,Skeleton,Amulet,Ragnarok,Poisoning,"Last Hollow One #6283","As the world ends, ancient bones clutch their relics leaving toxic death behind.",Rare,"",9,9,8,5,5
6284,Dragon,Scythe,Venom,Confusion,"Ancient Wyrm #6284","In toxic mists, this terror hoards cursed treasures spreading fractured chaos.",Epic,"",4,6,4,2,2
6285,Skeleton,Shield,Bloodmoon,Brain Wash,"Crimson Undead Sentinel #6285","Under the crimson gaze, the undead sentinel stands watch enslaving minds with madness.",Common,"",9,2,0,9,9
6286,Demon,Amulet,Void,Lightning,"Void Fiend Lord #6286","At existence's edge, the infernal lord reigns beneath electric fury.",Common,"",3,9,5,6,6
6287,Succubus,Scythe,Abyss,Meteor,"Soul Temptress #6287","From the endless void, the temptress ensnares souls while heavens rain destruction.",Common,"",8,6,1,3,3
6288,Frankenstein,Poison,Frost,Seizure,"Frozen Toxic Creation #6288","In frozen wastes, this creation defies nature causing reality to convulse.",Uncommon,"",2,3,7,0,0
6289,Mummy,Amulet,Decay,Blizzard,"Ancient Guard #6289","In rotting wastelands, this guardian endures eternally as frozen winds tear reality.",Uncommon,"",7,9,2,7,7
6290,Goblin,Scythe,Ragnarok,Bats,"Last Shadow Gremlin #6290","As the world ends, the goblin plots mischief commanding nightborn servants.",Rare,"",1,6,8,4,4
6291,Vampire,Poison,Venom,Mind Blast,"Eternal Hunter #6291","In toxic mists, this nightwalker hunts eternally its screams shatter sanity.",Rare,"",6,3,4,1,1
6292,Werewolf,Head,Shadow,Burning,"The Alpha's Trophy","What appears to be a simple crown is revealed as the severed head of the previous pack leader.",Legendary,"The Alpha's Trophy",0,9,9,8,8
6293,Zombie,Scythe,Void,Poisoning,"Void Shambling Dead #6293","At existence's edge, this corpse shambles onward leaving toxic death behind.",Common,"",5,6,5,5,5
6294,Werewolf,Poison,Abyss,Confusion,"Moon Stalker #6294","From the endless void, the beast stalks with primal fury spreading fractured chaos.",Common,"",0,3,1,2,2
6295,Dragon,Amulet,Inferno,Brain Wash,"Infernal Ancient Wyrm #6295","Within eternal flames, this terror hoards cursed treasures enslaving minds with madness.",Common,"",4,9,6,9,9
6296,Skeleton,Scythe,Decay,Lightning,"Death's Herald","The original harbinger of doom. This skeletal reaper has collected souls since the dawn of mortality itself.",Rare,"Death's Herald",9,6,2,6,6
6297,Demon,Poison,Ragnarok,Meteor,"Apocalypse Rain","The sky falls, bringing the end of all things.",Rare,"Apocalypse Rain",3,3,8,3,3
6298,Succubus,Crown,Venom,Seizure,"Soul Temptress #6298","In toxic mists, the temptress ensnares souls causing reality to convulse.",Rare,"",8,0,4,0,0
6299,Frankenstein,Scythe,Shadow,Blizzard,"Stitched Horror #6299","In shadow's reach, this creation defies nature as frozen winds tear reality.",Epic,"",2,6,9,7,7
6300,Mummy,Poison,Void,Bats,"Void Ancient Guard #6300","At existence's edge, this guardian endures eternally commanding nightborn servants.",Common,"",7,3,5,4,4
6301,Frankenstein,Crown,Abyss,Mind Blast,"Stitched Horror #6301","From the endless void, this creation defies nature its screams shatter sanity.",Common,"",2,0,1,1,1
6302,Vampire,Scythe,Inferno,Burning,"Eternal Flame","Fire that burns without fuel, consuming reality itself.",Uncommon,"Eternal Flame",6,6,6,8,8
6303,Goblin,Poison,Decay,Poisoning,"Shadow Gremlin #6303","In rotting wastelands, the goblin plots mischief leaving toxic death behind.",Common,"",1,3,2,5,5
6304,Zombie,Crown,Ragnarok,Confusion,"Last Shambling Dead #6304","As the world ends, this corpse shambles onward spreading fractured chaos.",Uncommon,"",5,0,8,2,2
6305,Werewolf,Scythe,Corruption,Brain Wash,"Corrupted Moon Stalker #6305","Where reality breaks, the beast stalks with primal fury enslaving minds with madness.",Uncommon,"",0,6,3,9,9
6306,Dragon,Poison,Shadow,Lightning,"Ancient Wyrm #6306","In shadow's reach, this terror hoards cursed treasures beneath electric fury.",Rare,"",4,3,9,6,6
6307,Skeleton,Crown,Void,Meteor,"Void Hollow One #6307","At existence's edge, ancient bones clutch their relics while heavens rain destruction.",Epic,"",9,0,5,3,3
6308,Dragon,Staff,Bloodmoon,Seizure,"Crimson Ancient Wyrm #6308","Under the crimson gaze, this terror hoards cursed treasures causing reality to convulse.",Common,"",4,7,0,0,0
6309,Succubus,Poison,Inferno,Blizzard,"Infernal Soul Temptress #6309","Within eternal flames, the temptress ensnares souls as frozen winds tear reality.",Common,"",8,3,6,7,7
6310,Demon,Crown,Decay,Bats,"Fiend Lord #6310","In rotting wastelands, the infernal lord reigns commanding nightborn servants.",Common,"",3,0,2,4,4
6311,Mummy,Staff,Frost,Mind Blast,"Frozen Tomb Priest #6311","In frozen wastes, the pharaoh commands divinely its screams shatter sanity.",Uncommon,"",7,7,7,1,1
6312,Frankenstein,Poison,Corruption,Burning,"Corrupted Toxic Creation #6312","Where reality breaks, this creation defies nature while flames consume endlessly.",Uncommon,"",2,3,3,8,8
6313,Vampire,Crown,Shadow,Poisoning,"Night King #6313","In shadow's reach, the night king commands darkness leaving toxic death behind.",Uncommon,"",6,0,9,5,5
6314,Goblin,Staff,Venom,Confusion,"Shadow Gremlin #6314","In toxic mists, the goblin plots mischief spreading fractured chaos.",Rare,"",1,7,4,2,2
6315,Vampire,Poison,Bloodmoon,Brain Wash,"Crimson Eternal Hunter #6315","Under the crimson gaze, this nightwalker hunts eternally enslaving minds with madness.",Legendary,"",6,3,0,9,9
6316,Werewolf,Crown,Inferno,Lightning,"Infernal Moon Stalker #6316","Within eternal flames, the beast stalks with primal fury beneath electric fury.",Common,"",0,0,6,6,6
6317,Zombie,Staff,Abyss,Meteor,"Shambling Dead #6317","From the endless void, this corpse shambles onward while heavens rain destruction.",Common,"",5,7,1,3,3
6318,Skeleton,Torch,Frost,Seizure,"Frozen Hollow One #6318","In frozen wastes, ancient bones clutch their relics causing reality to convulse.",Common,"",9,4,7,0,0
6319,Dragon,Crown,Corruption,Blizzard,"Corrupted Drake Lord #6319","Where reality breaks, the wyrm reclaims dominion as frozen winds tear reality.",Uncommon,"",4,0,3,7,7
6320,Succubus,Staff,Ragnarok,Bats,"Last Dream Weaver #6320","As the world ends, the temptress ensnares souls commanding nightborn servants.",Uncommon,"",8,7,8,4,4
6321,Demon,Torch,Venom,Mind Blast,"Flame Bearer #6321","In toxic mists, the hellspawn lights perdition's path its screams shatter sanity.",Rare,"",3,4,4,1,1
6322,Succubus,Crown,Bloodmoon,Burning,"Crimson Soul Temptress #6322","Under the crimson gaze, the temptress ensnares souls while flames consume endlessly.",Epic,"",8,0,0,8,8
6323,Frankenstein,Staff,Void,Poisoning,"Void Stitched Horror #6323","At existence's edge, this creation defies nature leaving toxic death behind.",Legendary,"",2,7,5,5,5
6324,Mummy,Torch,Abyss,Confusion,"Ancient Guard #6324","From the endless void, this guardian endures eternally spreading fractured chaos.",Common,"",7,4,1,2,2
6325,Goblin,Crown,Frost,Brain Wash,"Frozen Shadow Gremlin #6325","In frozen wastes, the goblin plots mischief enslaving minds with madness.",Common,"",1,0,7,9,9
6326,Vampire,Staff,Decay,Lightning,"Eternal Hunter #6326","In rotting wastelands, this nightwalker hunts eternally beneath electric fury.",Common,"",6,7,2,6,6
6327,Werewolf,Torch,Ragnarok,Meteor,"Apocalypse Rain","The sky falls, bringing the end of all things.",Rare,"Apocalypse Rain",0,4,8,3,3
6328,Zombie,Sword,Venom,Seizure,"Shambling Dead #6328","In toxic mists, this corpse shambles onward causing reality to convulse.",Uncommon,"",5,1,4,0,0
6329,Skeleton,Staff,Shadow,Blizzard,"Hollow One #6329","In shadow's reach, ancient bones clutch their relics as frozen winds tear reality.",Rare,"",9,7,9,7,7
6330,Dragon,Torch,Void,Bats,"Void Ancient Wyrm #6330","At existence's edge, this terror hoards cursed treasures commanding nightborn servants.",Epic,"",4,4,5,4,4
6331,Skeleton,Sword,Abyss,Mind Blast,"Hollow One #6331","From the endless void, ancient bones clutch their relics its screams shatter sanity.",Common,"",9,1,1,1,1
6332,Demon,Staff,Inferno,Burning,"Eternal Flame","Fire that burns without fuel, consuming reality itself.",Uncommon,"Eternal Flame",3,7,6,8,8
6333,Succubus,Torch,Decay,Poisoning,"Soul Temptress #6333","In rotting wastelands, the temptress ensnares souls leaving toxic death behind.",Common,"",8,4,2,5,5
6334,Frankenstein,Sword,Ragnarok,Confusion,"Last Stitched Horror #6334","As the world ends, this creation defies nature spreading fractured chaos.",Uncommon,"",2,1,8,2,2
6335,Mummy,Staff,Corruption,Brain Wash,"Corrupted Tomb Priest #6335","Where reality breaks, the pharaoh commands divinely enslaving minds with madness.",Uncommon,"",7,7,3,9,9
6336,Goblin,Torch,Shadow,Lightning,"Shadow Gremlin #6336","In shadow's reach, the goblin plots mischief beneath electric fury.",Uncommon,"",1,4,9,6,6
6337,Vampire,Sword,Void,Meteor,"Void Eternal Hunter #6337","At existence's edge, this nightwalker hunts eternally while heavens rain destruction.",Rare,"",6,1,5,3,3
6338,Goblin,Shoulder,Bloodmoon,Seizure,"Crimson Shadow Gremlin #6338","Under the crimson gaze, the goblin plots mischief causing reality to convulse.",Epic,"",1,8,0,0,0
6339,Zombie,Torch,Inferno,Blizzard,"Infernal Shambling Dead #6339","Within eternal flames, this corpse shambles onward as frozen winds tear reality.",Common,"",5,4,6,7,7
6340,Werewolf,Sword,Decay,Bats,"Moon Stalker #6340","In rotting wastelands, the beast stalks with primal fury commanding nightborn servants.",Common,"",0,1,2,4,4
6341,Dragon,Shoulder,Frost,Mind Blast,"Frozen Ancient Wyrm #6341","In frozen wastes, this terror hoards cursed treasures its screams shatter sanity.",Common,"",4,8,7,1,1
6342,Skeleton,Torch,Corruption,Burning,"Corrupted Hollow One #6342","Where reality breaks, ancient bones clutch their relics while flames consume endlessly.",Uncommon,"",9,4,3,8,8
